program_name,description,is_graduate_program,area_of_study,credit_requirement,is_stem
Minor in Addictions Counseling,"The minor in addictions counseling provides students with an understanding of current best-practice approaches in counseling interventions aimed at assisting people in recovery from substance use disorders. This minor appeals to students in a wide range of Drexel majors, including psychology, criminal justice, health services administration, sociology, health sciences, education, general humanities and social science, nutrition and foods, as well as other fields of study.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofnursingandhealthprofessions/addictionscounseling/,Quarter
Minor in Africana Studies,"The minor in Africana studies was created to provide the opportunity for undergraduate students throughout the University to gain an understanding of and background in the history and cultures of peoples of African descent in North and South America, the Caribbean, and Africa.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/africanastudies/,Quarter
Minor in Animation and Visual Effects,"The Animation and Visual Effects Minor requires the completion of eight courses (minimum 24.0 credits). The minor provides basic foundation in the technological, storytelling, and design skills used by 3D animators and visual effects artists in the highly competitive entertainment and design worlds, with the opportunity for individualized tailoring according to the student's interests.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofmediaartsanddesign/animationandvisualeffectsminor/index.html,Quarter
Minor in Architectural Engineering,"The minor in architectural engineering, designed to broaden the professional capabilities of students, offers the building systems portion of the architectural engineering curriculum with enough attention to structural components for completeness. Pursuing a minor in architectural engineering can be of interest to mechanical engineering students who wish to learn the application of HVAC systems within the building context; to civil engineering students who require knowledge of large-scale infrastructure systems; and to chemical engineering students who wish to understand the energy and distribution aspects of process plant design.",False,,25.5,True,https://catalog.drexel.edu/undergraduate/collegeofengineering/architecturalengineeringminor/index.html,Quarter
Minor in Architecture,A minor in Architecture gives students majoring in other disciplines an opportunity to explore architecture through a coherent sequence of coursework. The minor in Architecture can also be used for preparation towards professional graduate study in this field. Interested students should consult the Architecture program director for course selection and scheduling.,False,,27.0,False,https://catalog.drexel.edu/undergraduate/collegeofmediaartsanddesign/architectureminor/index.html,Quarter
Minor in Art History,"The minor in Art History provides a broad humanistic background not only for students planning to attend graduate and professional schools in the fields of applied, media, and design arts, social and information sciences, education, business, and medicine, but also for those entering a more general job market. The minor is designed to be flexible enough to appeal to Antoinette Westphal College of Media Arts and Design majors as well as majors from the other colleges throughout the University.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofmediaartsanddesign/arthistoryminor/index.html,Quarter
Minor in Artificial Intelligence and Learning,"This minor explores the foundation and application of artificial intelligence and machine learning. It is designed to be an advanced minor with a focus on deep understanding of the underlying mathematics and algorithms used in AI. This minor will utilize aspects of computer science, engineering, mathematics, and data science.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofcomputingandinformatics/artificialintellicenceandlearningminor/,Quarter
Minor in Asian Studies,"This minor offers an interdisciplinary look at the East, Southeast, and South Asia regions, which hold a critically important geopolitical position in terms of not only business and security, but also in terms of political, religious, cultural, and gender studies. Together with content courses in English offered through a variety of departments, this minor also includes 12.0 credits of instruction in one of our three Asian languages (Chinese, Korean, or Japanese).",False,,26.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/asianstudiesminor/index.html,Quarter
Minor in Astrophysics,"Astrophysics brings together many disparate areas of physics—gravitational physics govern the evolution of galaxies and clusters, nuclear physics dominates the cores of stars, electromagnetism governs the radiation that we use to observe these objects. Students majoring in mathematics and computer science, as well as other disciplines, are often fascinated by the questions raised by astrophysics.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/astrophysicsminor/index.html,Quarter
Minor in Behavioral Economics and Business,"Decision-makers are drawing from a variety of fields to inform their choices, and social scientists are increasingly reaching across disciplines to model human behavior. Economists, for example, have brought insight from psychology into their field and created a new field within economics—behavioral economics. The minor in Behavioral Economics and Business offers students the opportunity to learn about decision-making from a variety of perspectives and should be of interest to those who wish to broaden their understanding of choices made by individuals, firms, governments, and other agents.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofbusiness/behavioraleconomicsandbusinessminor/index.html,Quarter
Minor in Biochemistry,"This program provides a solid grounding in the principles and applications of biochemistry for students interested in exploring in more depth the chemistry of living organisms. Offered jointly by the Departments of Chemistry and Biology, the minor in Biochemistry consists of a set of regularly offered courses in the two departments. The program efficiently complements degree requirements for students majoring in the natural sciences, engineering and the health sciences. It is highly recommended to students interested in pursuing a career in biology, chemistry, biomedical engineering, nanotechnology, material sciences, medicine, pharmaceutics or chemical biology. The minor must accompany another major program.",False,,26.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/biochemistryminor/,Quarter
Minor in Bioinformatics,"The Bioinformatics minor examines the application of computer technology and programming to biological fields such as genomics or proteomics. This multidisciplinary program is designed for science, engineering, math, and computer and information science majors who have a deep interest in biological data science. The minor is divided among courses in biology, programming and computation, information science and computer technology, and statistics.",False,,26.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/bioinformatics/,Quarter
Minor in Biological Sciences,"The minor in Biological Sciences is designed for students who wish to become acquainted with the life sciences while pursuing a major in another area. This option should be particularly useful for students majoring in areas such as chemistry, engineering, physics, or psychology who are interested in admission to medical schools or graduate programs. Students interested in the minor should consult with an academic advisor in the department for help with course selections.",False,,26.0,True,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/biologicalsciencesminor/index.html,Quarter
Minor in Biophysics,"Biophysics is the study of the complexity of life using tools provided by physics. It attempts to construct mathematical frameworks that explain, among many other topics, how organisms obtain energy from the environment, how complex structures appear in the cell, and how these relate to function. In essence, biophysics looks for principles that describe observed patterns and propose predictions based on these principles.",False,,28.5,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/biophysicsminor/index.html,Quarter
Minor in Bioscience and Society,"Designed for non-majors, the minor in Bioscience and Society is accessible to all students with an interest in biology. The minor includes a list of topical courses from which students can choose freely depending upon interest.",False,,26.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/bioscienceandsociety/,Quarter
Minor in Business Administration,The minor in Business Administration is designed to provide some flexibility while at the same time assuring exposure to a number of critical business functional areas.,False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofbusiness/businessadministrationminor/,Quarter
Minor in Business Analytics,"How does a company design an effective social media campaign for its brand new product? How does a bank make credit card offers or detect fraud? How does a chain store stock its shelves with just the right products at the right price? Technology has made it possible to collect, store, process, and analyze massive data sets that can help businesses make better decisions, but people with skills in business analytics are needed to convert the information contained in the data into business decisions. From the junior analyst providing daily reports on production to the CEO seeking to transform the business, all are looking for guidance and talent in business analytics.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofbusiness/businessanalyticsminor/,Quarter
Minor in Business Consulting,The Business Consulting minor is designed to equip students with practical skills and competencies through project-based coursework and industry collaboration.,False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofbusiness/businessconsultingminor/index.html,Quarter
Minor in Chemical Engineering,Engineering students can obtain a minor in Chemical Engineering by taking 24.0 credits from the courses listed below.,False,,24.0,True,https://catalog.drexel.edu/undergraduate/collegeofengineering/chemicalengineeringminor/index.html,Quarter
Minor in Chemistry,"The academic minor program in Chemistry is designed to expose students to each of the major sub-disciplines of chemistry (analytical, inorganic, organic, and physical). In order to accomplish this, students take a total of at least 27.5 credits of chemistry past the freshman year (100-level courses).",False,,27.5,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/chemistryminor/index.html,Quarter
Minor in Client Development and Customer Service,"The minor in Client Development and Customer Service is a 24.0 to 26.0 credit curriculum designed to familiarize students with customer service theory while providing practical training to develop skills for building and maintaining successful client relationships. The minor can provide a strong complement for majors that emphasize entrepreneurship, interpersonal skills, nonprofit enterprise and marketing. Students minoring in Client Development and Customer Service might also consider a double minor in Business Administration.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofprofessionalstudies/clientdevelopmentandcustomerserviceminor/,Quarter
Minor in Climate Change,"Climate change is one of the most serious challenges of our lifetime, and in the coming decades will impact every aspect of our lives and careers. Even though actions are being taken to reduce global emissions, today’s students will live through a period of rapid climate change that is without precedent in human history.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/climatechange,Quarter
Minor in Communication,"The minor in communication is a 24.0 credit curriculum designed to familiarize students with communication theory while providing training in print and digital communication. The minor can provide a strong complement for majors that emphasize presentations, interpersonal skills, publicity, and marketing. Students minoring in communication can focus on public relations, journalism, technical and science communication, environmental communication, or nonprofit communication.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/communicationminor/,Quarter
Minor in Computer Crime,"The minor in computer crime grounds students in the fundamentals of crime, security and technology by focusing on the behavioral, legal, and societal factors associated with technology and deviance as they relate to both the private and public sectors. The curriculum exposes students to both the concepts and tools necessary to understand and ultimately address computer crime, such as financial fraud, identity theft and other digital crimes that cross national and international boundaries.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/computercrimeminor/,Quarter
Minor in Computer Engineering,"The Computer Engineering minor provides students from other majors with the foundation needed to understand both the hardware and software aspects of computers. Our engineers contribute to industry and research areas such as electronic circuits and systems, computer architecture, computer networking, embedded systems, high-performance computing, software engineering, robotics and machine intelligence, computer security, medical devices, and many more.",False,,25.0,True,https://catalog.drexel.edu/undergraduate/collegeofengineering/computerengineeringminor/index.html,Quarter
Minor in Computer Science,The Computer Science minor provides students with a breadth of knowledge in areas that form the foundation of computer science. The student adds some depth by selecting courses from a list of advanced computer science courses.,False,,24.0,True,https://catalog.drexel.edu/undergraduate/collegeofcomputingandinformatics/computerscienceminor/index.html,Quarter
Minor in Computing Technology,The demand for individuals with technology skills is increasing and essential in today's internet-dominated society. Almost every field nowadays relies on technology. People in all fields may become responsible for building or using computer networks and increasingly more complex websites and intranets. The minor in Computing Technology combines basic courses in computing technology required to help organizations build infrastructure solutions.,False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofcomputingandinformatics/computingtechnologyminor/index.html,Quarter
Minor in Construction Management,"Students in civil engineering, architectural engineering, architecture, and business may select to pursue Construction Management as a minor area of study. Because construction is inherently related to design in these disciplines, the Construction Management minor can be a natural extension of each field of study.",False,,25.0,False,https://catalog.drexel.edu/undergraduate/collegeofengineering/constructionmanagementminor/index.html,Quarter
Minor in Corporate Entrepreneurship,"The minor in Corporate Entrepreneurship is designed for students who are interested in careers that spark innovation within start-up companies or established organizations. Students who minor in Corporate Entrepreneurship will learn how to become change agents within companies, helping them to remain competitive using innovation as the driving force behind product or service development.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/schoolofentrepreneurship/corporateentrepreneurship,Quarter
Minor in Criminal Justice,"Students from any major who are interested in the law, the justice process, and how crime and crime policy relate to education, health, housing, and climate change might consider a minor in criminal justice. Such students could enhance their educational experience and their career possibilities by complementing their major with a criminal justice minor, particularly if they take one or more of our community-based learning and analytical courses, such as Crime Mapping or Justice in Our Community.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/criminaljusticeminor/index.html,Quarter
Minor in Culinary Arts,"The minor in Culinary Arts is designed for students pursuing a variety of majors who also have an interest in food and cuisine. The required courses introduce the major cuisines and develop necessary technical culinary skills and fundamental knowledge of foods and food preparation. Students are able to select elective courses in various cuisines or can explore other areas of the field through topics including gastronomy, the kitchen garden, and food writing.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofnursingandhealthprofessions/culinaryartsminor/index.html,Quarter
Minor in Dance,"The minor in dance offers students an opportunity to explore dance in the studio through technique classes, and in the classroom through academic classes in dance. Participation in the dance ensemble class(s) is required, although performance with the ensemble is not. There is no audition for the dance minor program.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofmediaartsanddesign/danceminor/index.html,Quarter
Minor in Data Science,"Data science provides a foundation for problem-solving in a data-driven society. The minor in Data Science combines basic courses in statistics, information and technology,and social contexts to address problems that require large and disparate datasets.",False,,26.0,True,https://catalog.drexel.edu/undergraduate/collegeofcomputingandinformatics/datascienceminor/index.html,Quarter
Minor in DragonsTeach Certification Minor,This minor can be coupled with a variety of STEM majors. It will provide an opportunity to explore STEM education and to develop core knowledge and practices in secondary STEM education. Successful STEM Education minor candidates will be prepared to apply for the PA Instructional I teaching certification as a secondary teacher (grades 7-12) in one or more STEM content areas. This minor includes coursework that meets the requirements to be recommended for teacher certification in PA.,False,,34.0,False,https://catalog.drexel.edu/undergraduate/schoolofeducation/dragonsteachcertificationminor/,Quarter
Minor in DragonsTeach Math Certification Minor,This minor can be coupled with a variety of STEM majors. It will provide an opportunity to explore STEM education and to develop core knowledge and practices in secondary STEM education. Successful STEM Education minor candidates will be prepared to apply for the PA Instructional I teaching certification as a secondary teacher (grades 7-12) in one or more STEM content areas. This minor includes coursework that meets the requirements to be recommended for teacher certification in PA.,False,,37.0,False,https://catalog.drexel.edu/undergraduate/schoolofeducation/dragonsteachmathcertificationminor/,Quarter
Minor in DragonsTeach Middle Years Minor,"This minor can be coupled with a variety of majors. It will provide an opportunity to explore middle level education and to develop core knowledge and practices in education. Successful DTMY Education minor candidates may choose to build upon the requirements of this minor to further their education and complete PA Instructional I teacher certification in grades 4-8 through the School of Education's other minor,DragonsTeach Middle Years Certification Minor.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/schoolofeducation/dragonsteachmiddleyearsminor/,Quarter
Minor in DragonsTeach Middle Years Certification Minor,This minor can be coupled with a variety of majors and fulfils the coursework that leads to a PA Instructional I teaching certification in grades 4-8. It will provide the opportunity to learn about teaching middle level grades and to develop core knowledge and practices in education. Candidates will select to focus on certification in two middle level content areas. This minor includes coursework that meets the requirements to be recommended for teacher certification in PA.,False,,37.5,False,https://catalog.drexel.edu/undergraduate/schoolofeducation/dragonsteachmiddleyearscertificationminor/,Quarter
Minor in Ecology,"The Minor in Ecology meets the needs of engineering, science, arts, applied arts, information, and business students interested in environmental science. Prior to taking ENVS230 General Ecology, students are minimally expected to have had one term to a year of both general biology and general chemistry.",False,,26.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/ecology/,Quarter
Minor in Economics,"The minor in Economics provides a solid background in the application of economic theory to markets. Students complete standard courses in micro- and macroeconomics that emphasize core training in economic decision-making. Students also choose a course that applies this training to areas such as international economics, firm and industry behavior, quantitative economic analysis, and public policy. This type of analytical training provides a strong complement to many majors, including business fields, and would be especially useful for students interested in careers in public policy or law.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/schoolofeconomics/economicsminor/index.html,Quarter
Minor in Education,The minor in Education provides a structured academic opportunity for students who wish to add a fundamental understanding of the field of education as well as practical knowledge in the art and science of teaching and learning to their undergraduate experience.,False,,24.0,False,https://catalog.drexel.edu/undergraduate/schoolofeducation/education/,Quarter
Minor in Electrical Engineering,"The minor provides students with the foundation needed to understand the diverse areas covered by the electrical engineering major. Our engineers contribute to industry and research in areas that include electronic circuits and systems, lasers and photonics, semiconductor devices, computer and communication networks, biomedical engineering, bioinformatics, robotics, automation and control, and power and energy systems.",False,,24.0,True,https://catalog.drexel.edu/undergraduate/collegeofengineering/electricalengineeringminor/index.html,Quarter
Minor in Engineering Leadership,"By completing a minor in Engineering Leadership, students will gain practice in self-reflection, mentorship, management, and communication. Students will customize their minor by choosing from one of four available tracks: entrepreneurship, leadership, management, and technology. A culminating project focused on solving engineering problems in the local community will connect students’ technical knowledge with service to others.",False,,24.0,True,https://catalog.drexel.edu/undergraduate/collegeofengineering/engineeringleadership/index.html,Quarter
Minor in Engineering Management,"This minor focuses on the management of technical organizations. The required courses enhance an engineer's resume to show understanding of management and leadership behaviors, economics, and systems engineering and thinking.",False,,26.0,True,https://catalog.drexel.edu/undergraduate/collegeofengineering/engineeringmanagement/,Quarter
Minor in Engineering Policy Analysis,"An increasingly complex, interrelated, and technological society has come to rely on quantitative models of engineering systems to make decisions. While these models are used to make decisions in domains as varied as telecommunications, energy, and environmental quality, a common set of tools for the use of such models in decision making has been developed and forms the basis of an emerging discipline in engineering policy analysis. The practitioners of this discipline need training in mathematical and social science analytic approaches, as well as an understanding of the human factors that inevitably influence real-world policy choices. The minor in Engineering Policy Analysis is designed to introduce students to these topics.",False,,26.0,True,https://catalog.drexel.edu/undergraduate/collegeofengineering/engineeringpolicyanalysis/,Quarter
Minor in Engineering Product Development,"Effective June 15, 2021, new students are no longer being accepted into this minor, however similar options are available. Contact Gerry Willis at gtm23@drexel.edu or 215-895-6253 for additional information.",False,,27.0,True,https://catalog.drexel.edu/undergraduate/collegeofengineering/engineeringproductdevelopmentminor/index.html,Quarter
Minor in English,"The English minor provides students from other majors with a more intensive background in literature. Coursework in the minor exposes students to literature from a variety of periods, cultures and genres and also provides practice in critical thinking, literary analysis and writing. These courses enrich students' intellectual lives and provide them with skills that are valuable in a variety of professional situations.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/englishminor/index.html,Quarter
Minor in Entertainment & Arts Management,"Drexel's Entertainment ; Arts Management (EAM) minor program gives students an introduction to the challenging industry of entertainment and arts business. The selected curriculum gives students a basis in entertainment finance, promotion, business planning, intellectual property rights, cultural literacy, and artist representation. Students in Drexel’s EAM minor do not choose concentrations but rather take a core selection of classes and then select nine hours of electives in order to customize their learning.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofmediaartsanddesign/entertainmentandartsmanagementminor/index.html,Quarter
Minor in Entertainment Engineering,Note: The Entertainment Engineering minor is not accepting new students until further notice. Please contact one of our advisors for additional information.,False,,24.0,True,https://catalog.drexel.edu/undergraduate/collegeofengineering/entertainmentengineeringminor,Quarter
Minor in Entrepreneurship and Innovation,"The minor in Entrepreneurship and Innovation is designed for students who are interested in starting their own ventures, working for start-up companies, or preparing for self-employment.",False,,25.0,False,https://catalog.drexel.edu/undergraduate/schoolofentrepreneurship/entrepreneurshipandinnovationminor/index.html,Quarter
Minor in Environmental Engineering,"The Environmental Engineering minor focuses on pollution control and is primarily designed to broaden the professional capabilities of engineering students. For example, chemical and mechanical engineers working in process and manufacturing plants will be provided with a better understanding of the natural context of their facilities, better equipped to perform fate and risk analyses, and better able to apply the appropriate technology to control air and water discharges.",False,,24.0,True,https://catalog.drexel.edu/undergraduate/collegeofengineering/environmentalengineeringminor/index.html,Quarter
Minor in Environmental Public Health,"The minor in Environmental Public Health is designed to deepen students' understanding of complex environmental and occupational issues from a population health perspective. Courses examine key global environmental and occupational health topics such as urban health, green space, safe drinking water, injury prevention, worker safety, climate change, and risk communication. Upon completion of the minor, students will have a strong grasp on environmental public health challenges facing society and will be prepared for a career in the field or for advanced study.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/schoolofpublichealth/environmentalpublichealthminor/,Quarter
Minor in Environmental Studies,"The Environmental Studies minor is an interdisciplinary minor designed to give students specializing in other fields a background in contemporary environmental issues and the ability to analyze such issues. For students majoring in fields such as business and engineering, the minor in Environmental Studies will provide them with the tools to make better decisions about products or projects related to environmental economics, politic pollutants, environmental policy, and environmental justice. For students who are liberal arts majors, the minor in Environmental Studies offers the opportunity to focus on the social- and natural-science aspects of the environment, and to be prepared for issues they may encounter in their careers.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/environmentalstudiesminor/index.html,Quarter
Minor in Epidemiology,"Never before has disease prevention and health promotion been more important, as evidenced by the COVID-19 pandemic. The minor in Epidemiology provides students foundational knowledge of the distribution and determinants of diseases—a growing field essential for public health. Students develop basic skills in epidemiology and biostatistics and apply those skills to specific topic-based courses, such as Burden of Disease, Disease Outbreak, and Public Health Biology. This is a valuable minor for students majoring in any of the pre-health tracks or other science-related majors.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/schoolofpublichealth/epidemiologyminor/index.html,Quarter
Minor in Esports,"Esports is establishing itself as an industry with significant global implications that draws from a variety of disciplines including digital media, game design, and sports management, as well as entertainment management. This minor provides students with a comprehensive understanding of the core foundational areas of this emerging field.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofmediaartsanddesign/esportsminor/,Quarter
Minor in Exercise Science,"The minor in Exercise Science from the Health Sciences Department helps prepare students for graduate studies in Exercise Physiology, Kinesiology, Athletic Training, Physical Therapy, and other health-related professions. In addition, the minor provides undergraduates with the foundational knowledge, skills, and abilities for professional certifications offered by the American College of Sports Medicine, National Strength and Conditioning Association, and other agencies. These certifications are often required of graduates seeking employment in the fitness industry.",False,,24.0,True,https://catalog.drexel.edu/undergraduate/collegeofnursingandhealthprofessions/exercisescienceminor/index.html,Quarter
Minor in Film Studies,"The Minor in Film Studies comprises courses that cover the major artistic and institutional developments in cinema from its late-nineteenth-century origins to the present. As these courses cover a variety of critical topics that are essential to any film studies curriculum—such as the study of major genres and auteurs, and the technologies and techniques contributing to the development of the medium, as well as the historical circumstances that influenced the cinema's evolution since its inception—they will establish a sound critical foundation for students to choose and to flourish in the subsequent courses required for the minor.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofmediaartsanddesign/filmstudiesminor/,Quarter
Minor in Finance,"A minor in Finance develops students’ abilities to make strategic financial decisions and add value to any company or organization. It will enhance the skillset of students majoring in accounting, business analytics, economics, engineering, entrepreneurship, and real estate. For additional information about the Minor please contact the Department of Finance.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofbusiness/financeminor/index.html,Quarter
Minor in Financial Technology,"Financial technology is the application of technology in providing financial services to clients and competes with traditional methods for providing these services. It includes, but is not limited to, cryptocurrencies, peer-to-peer lending, crowdfunding, initial coin offerings, and the technology-based alternatives to personal advising or trading. For additional information about this Minor please contact the Department of Finance.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofbusiness/financialtechnologyminor/index.html,Quarter
Minor in Fine Arts,"The Fine Arts minor enables students to develop skills and concepts in the studio arts. Students in studio courses learn to combine skills in using tools and materials, visual theoretical concepts, and new technologies, all of which are necessary for design professionals.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofmediaartsanddesign/fineart/,Quarter
Minor in Food Science,"The minor in Food Science is designed for students interested in applying the basic sciences to the world's largest industry. The minor should be especially attractive to students in chemistry, chemical engineering, nutrition, and biological sciences as it provides a background for excellent employment and post-baccalaureate study opportunities in areas closely allied to their basic disciplines.",False,,25.0,True,https://catalog.drexel.edu/undergraduate/collegeofnursingandhealthprofessions/foodscienceminor/index.html,Quarter
Minor in Food Studies,"This minor seeks to capture and help students navigate the breadth of course offerings that touch upon food systems. Because food systems can be studied through many different lenses, students can adapt this Food Studies minor to their program of study. For example, students interested in public health policy issues can create a minor of hands-on, community-based culinary classes, public health, and nutrition classes. Students are encouraged to work under guidance from hospitality, culinary, and food science faculty.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofnursingandhealthprofessions/foodstudiesminor/index.html,Quarter
Minor in Geoscience,"Geosciences are at the core of numerous problems facing the world today and impact the lives of communities across the planet. Climate change, natural disasters, access to mineral resources and clean water, and availability of energy all shape government policies and corporate strategies and are a cause of concern for society at large.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/geoscienceminor/index.html,Quarter
Minor in Global Engineering,"Engineering is a critical component of our increasingly connected and complex global economy. Whether developing sanitation systems in Nigeria for Engineers Without Borders, or managing engineering projects for a multinational company, understanding how to get things done in an international context is critical for today's engineers.",False,,24.0,True,https://catalog.drexel.edu/undergraduate/collegeofengineering/globalengineering/,Quarter
Minor in Global Public Health,"The Global Public Health minor provides students with basic knowledge about global public health, as well as the necessary skills and experience to begin to build their own unique global public health career.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/schoolofpublichealth/globalpublichealthminor/index.html,Quarter
Minor in Global Studies,"Global Studies practices socially-responsible global citizenship through a unique combination of research-oriented and multilingual instruction, professional experience, and meaningful engagement with communities both here in Philadelphia and abroad.",False,,25.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/globalstudiesminor/index.html,Quarter
Minor in Graphic Design,"The Graphic Design minor features individualized investigation of medium, content, context, and technology. It emphasizes critical thinking, analytical reasoning, written and oral communication skills, integrity, and ethics while instructing technology as a tool.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofmediaartsanddesign/graphicdesignminor/index.html,Quarter
Minor in Green Energy and Sustainability,"This minor program aims to familiarize students with recent technological developments in renewable energy technologies and sustainability, as well as to conduct experimental work in these areas.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofengineering/greenenergyandsustainabilityminor/index.html,Quarter
Minor in Health and Social Justice,The minor in Health and Social Justice is a collaborative minor between Community Health and Prevention and Health Management and Policy within the Dornsife School of Public Health. Students interested in the minor examine how social justice and human rights are impacted by the social determinants of health and vice versa. Students also gain an understanding of biases and inequality within healthcare systems and how it ultimately impacts the population.,False,,24.0,False,https://catalog.drexel.edu/undergraduate/schoolofpublichealth/healthandsocialjusticeminor/index.html,Quarter
Minor in Health Services Administration,"The minor in Health Services Administration is designed for students interested in preparing for careers in health services administration while pursing a major in another area. In addition, the curriculum can prepare students wishing to pursue graduate studies in health administration, business administration, public health, and law.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofnursingandhealthprofessions/healthservicesadministrationminor/index.html,Quarter
Minor in History,"The history minor allows students in other majors to explore the historical background of their discipline, to better understand the origins of the contemporary world, and to build the knowledge and skills needed to understand the development of human societies over time and to understand historical episodes into their proper contexts. The minor in history is highly flexible and allows students to choose those history courses which appeal to them and which will contribute to their broader education. To complete the minor, students must take a total of six history courses (24.0 credits), five of which must be at the 200-level or above.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/historyminor/index.html,Quarter
Minor in History of Capitalism,The Minor in History of Capitalism is dedicated to the study of capitalism and the emergence of the modern world economy from a historical perspective.,False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/historyofcapitalismminor/index.html,Quarter
Minor in Human Computer Interaction,"The minor in Human Computer Interaction provides a course of study for students whowould like to improve the integration of computing in the lives of individuals and to usecomputing to enable collaboration within groups. The minor combines courses inhuman computer interaction, ubiquitous computing, graphical interface design, and social computing.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofcomputingandinformatics/humancomputerinteractionminor,Quarter
Minor in Information Systems,"Drexel's undergraduate Information Systems minor combines basic courses in areas including human-computer interaction, systems analysis, database management systems, and computer networking technology.The Information Systems minor is available to all University students in good standing with the exception of students already majoring in Computing and Security Technology or Data Science.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/collegeofcomputingandinformatics/informationsystemsminor/index.html,Quarter
Minor in Interdisciplinary Problem Solving,"The 21st century will be defined by the complexity and interconnected nature of human endeavors. The challenges of this interconnected world are vast and they will require problem-solvers who are both specialized and capable of working across many fields of knowledge. The Interdisciplinary Problem Solving minor provides students across the University the opportunity to develop applied problem-solving skills to meet these challenges. The focus of the minor is to help students integrate information, methods of inquiry, research skills, and experiential learning across multiple fields of knowledge. Students will be encouraged to draw from their major field of study while also exploring other fields related to addressing complex, real-world problems. The minor will also encourage experimentation and synthesis while students engage with models of interdisciplinary research.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/honorscollege/interdisciplinaryproblemsolving/index.html,Quarter
Minor in International Economics,"This minor is designed for students with varied backgrounds who have a particular interest in learning more about the international economic environment. The curriculum provides the students a basic understanding of economics and exposes them to advanced topics dealing with international trade, multinational corporations, and other aspects of international economics. The minor complements a variety of degrees, particularly for students interested in applying their major discipline within an international context or within a multinational corporation.",False,,24.0,False,https://catalog.drexel.edu/undergraduate/schoolofeconomics/internationaleconomicsminor/index.html,Quarter
Minor in Italian Studies,Note:New students are no longer being accepted into this minor for Academic Year 2022-2023. Please contact Kate Hughes at kfh28@drexel.eduor 215-895-1208 for additional information.,False,,28.0,False,https://catalog.drexel.edu/undergraduate/collegeofartsandsciences/italianstudies/index.html,Quarter
